ApArtId	AP Art	AP Status	AP Start im Jahr	AP Stand Umsetzung	Pop Guid	Pop Nr	Pop Name	Pop Status	Pop bekannt seit	Pop X-Koordinaten	Pop Y-Koordinaten	TPopId	TPop Guid	TPop Nr	TPop Gemeinde	TPop Flurname	TPop Status	TPop Status unklar	TPop Begründung für unklaren Status	TPop X-Koordinaten	TPop Y-Koordinaten	TPop Radius (m)	TPop Höhe	TPop Exposition	TPop Klima	TPop Hangneigung	TPop Beschreibung	TPop Kataster-Nr	TPop Verantwortlich	TPop für AP-Bericht relevant	TPop bekannt seit	TPop EigentümerIn	TPop Kontakt vor Ort	TPop Nutzungszone	TPop BewirtschafterIn	TPop Bewirtschaftung	TPop Lage repräsentiert Population	MutWann	MutWer	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	5BBDB540-A4D0-4464-9567-CA64924D02EA	812	Rapperswil (SG), Spitzenwies	erloschen, zuvor autochthon	1940	704200	233500	-1091512689	4A9FED42-DF3B-4916-9547-A9F713898C12	1	Rapperswil	Spitzenwies	erloschen, zuvor autochthon	0		704200	233500								Charlotte Salzmann	3	1940						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	0AA1771A-D3EC-471C-86BB-BB967251768A	813	Schmerkon (SG), Allmeind	erloschen, zuvor autochthon	1900	714500	231000	-1459223157	7403DDA8-2101-464D-AD73-D1E487F2706D	1	Schmerikon	Allmeind	erloschen, zuvor autochthon	0		714500	231000								Charlotte Salzmann	3	1900						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	59BC962A-5184-44C6-93D4-A34D8AC59787	815	Wattwil (SG), Hüttenbüel	erloschen, zuvor autochthon	1977	724000	235000	-1386559514	7602DE1D-83B6-46AE-B2F0-CDE3A38B420D	1	Wattwil	Wattwil	erloschen, zuvor autochthon	0		724000	235000								Charlotte Salzmann	3	1977						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	F6C8C530-3955-4A6F-B881-144598F2C28D	816	Wattwil (SG), Hangmoor Ottenbach	autochthon	1994	721700	237575	-644517294	FF89A175-623E-4AFD-B570-868DCF087BA7	1	Wattwil	Hangmoor Ottenbach	autochthon	0		721700	237575								Charlotte Salzmann	3	1994						1	2012-11-08 16:59:21	rüegg	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	1B6EE23E-33DF-49C0-8959-773ABEA79AD5	817	Zuzwil (SG), Zuzwilerriet	erloschen, zuvor autochthon	1915	727300	259600	1453624465	C6C72766-3778-4FEB-A653-EFC3AD9F41DC	1	Zuzwil	Zuzwilerriet	erloschen, zuvor autochthon	0		727300	259600								Charlotte Salzmann	3	1915						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	ED90A33C-E9A2-4BFA-AE4A-16350CC19008	900	Aesch (LU), Altmoos	erloschen, zuvor autochthon	1902	659900	233300	-1100951702	21842BBF-CB2C-441A-98F8-3BBB022902D2	1	Aesch	Altmoos	erloschen, zuvor autochthon	0		659900	233300								Charlotte Salzmann	3	1971						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	AAEF1E61-7FD7-45E0-94D3-97C6885D78AA	901	Ebikon (LU), Rothsee	erloschen, zuvor autochthon	1870	666000	231000	-670885354	42FAD09B-8BFD-4D71-88F7-C38D7B5C7502	1	Ebikon	Rothsee	erloschen, zuvor autochthon	0		666000	231000								Charlotte Salzmann	3	1870						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	A7D805F9-82D8-42EB-A3B1-09CDA3B50E88	902	Greppen (LU),  Breitnacherried	autochthon	1981	675350	212800	-955654693	796D5B47-147B-4F7F-A5B7-7939DAE82AEE	1	Greppen	Breitnacherried	autochthon	0		675350	212800								Charlotte Salzmann	3	1981						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	3BF5E872-5926-483F-9B70-DA3EC8B359D4	903	Hochdorf (LU), Seetal	erloschen, zuvor autochthon	1972	665000	222300	1401422136	3FBD5816-7E69-4445-AB64-03EB4AD2D54E	1	Hochdorf (LU) ?	Seetal	erloschen, zuvor autochthon	0		665000	222300	20000							Charlotte Salzmann	3	1972						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	D81B2306-4B6F-4B55-A3EA-204DD0DA0D00	950	Niederurnen (GL), Fröschenteich	erloschen, zuvor autochthon	1945	722000	220000	-1120819121	E791D9EE-A995-4A71-AD24-36BF4B2EFB45	1	Niederurnen	Fröschenteich	erloschen, zuvor autochthon	0		722000	220000								Charlotte Salzmann	3	1945						1	2010-03-27 00:00:00	KarinMarti	
241800	Liparis loeselii (L.) Rich.	in Bearbeitung	2005	in Umsetzung	362A7405-7EC7-4DA5-B63E-776D6293BCBF	951	Oberurnen (GL), Reservat	erloschen, zuvor autochthon	1888	723000	219000	767822002	F9003676-2A80-4CE2-AF95-C6A1C8CC9D04	1	Oberurnen	Reservat	erloschen, zuvor autochthon	0		723000	219000						im Reservat östlich bei Oberurnen (zerstört)		Charlotte Salzmann	3	1945						1	2010-03-27 00:00:00	KarinMarti	
242300	Lithospermum purpurocaeruleum L.	kein Eintrag			0619bbf6-2a17-11e1-9fe9-003048cd3590	1	Wasterkingen, Zwischen den Wegen	nur angesät	2011	678816	271445	2146450807	224fcc2a-2a17-11e1-9fe9-003048cd3590	1	Wasterkingen	Zwischen den Wegen	nur angesät			678816	271445								Karin Sartori	5	2011						1	2011-12-19 08:57:58	sartori	
242300	Lithospermum purpurocaeruleum L.	kein Eintrag			aa634932-2c98-11e2-a78a-003048cd3590	2	Steinmaur, Steinbruch	angesiedelt, vor Beginn Aktionsplan	2004	676027	259877	2146451107	c8bccf8e-2c98-11e2-a78a-003048cd3590	1	Steinmaur	Steinbruch	angesiedelt, vor Beginn Aktionsplan	1		676027	259877									1	2004							2012-11-12 08:16:36	luedi	
242300	Lithospermum purpurocaeruleum L.	kein Eintrag			9c10dafa-3f82-11e2-a78a-003048cd3590	3	Hüntwangen, SBB-Böschung	angesiedelt, vor Beginn Aktionsplan	2012	681060	271077	2146451176	bb7c3ccc-3f82-11e2-a78a-003048cd3590	1	Hüntwangen	SBB-Böschung, Süd	angesiedelt, vor Beginn Aktionsplan			681060	271077									1	2012						1	2012-12-06 10:41:00	rüegg	
242400	Littorella uniflora (L.) Asch.	vorgesehen		in Umsetzung	6788A4D4-F555-40CB-AC83-EADFE0B97747	1	Au/ Wädenswil, Seeriet	angesiedelt, nach Beginn Aktionsplan		691765	233550	12102	C2EFA014-9445-4B57-B75F-CDB6EDE70FC4	1	Au/Wädenswil	Seeriet	angesiedelt, vor Beginn Aktionsplan	0		691765	233550		410				Neugestaltungsfläche, neue Teiche		Regula Dickenmann	1	2004		R. Kerst	Naturschutzgebiet		1xjährlich ab 1.9.	1	2010-03-27 00:00:00	KarinMarti	
242400	Littorella uniflora (L.) Asch.	vorgesehen		in Umsetzung	7E44365A-C442-432E-89FF-58554A01F2FE	2	Geroldswil, Auen	angesiedelt, nach Beginn Aktionsplan		673030	252290	12103	53A75444-B547-4FE0-A522-A45317988FAD	1	Geroldswil	Auen	angesiedelt, vor Beginn Aktionsplan	0		673030	252290								creato	1	2005						0	2010-03-27 00:00:00	KarinMarti	
242400	Littorella uniflora (L.) Asch.	vorgesehen		in Umsetzung	7E44365A-C442-432E-89FF-58554A01F2FE	2	Geroldswil, Auen	angesiedelt, nach Beginn Aktionsplan		673030	252290	12104	4D4FED98-3152-4EE2-9B60-EE5F3C75F92E	1	Geroldswil	Auen	angesiedelt, vor Beginn Aktionsplan	0		673030	252290						in wechselnassen Flächen, an Teichufern		Regula Dickenmann	1	2005			Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
242400	Littorella uniflora (L.) Asch.	vorgesehen		in Umsetzung	4A819E77-6F48-47CD-B718-ECFBF055B91E	3	Hombrechtikon, Areal Jecklin, Seestr. 300	angesiedelt, nach Beginn Aktionsplan		701070	232375	12105	B3CA1A13-696B-4D8E-8038-188F3CBE9ED7	1	Hombrechtikon	Areal Jecklin, Seestr. 300	angesiedelt, vor Beginn Aktionsplan	0		701070	232375	50	404				03/04 geschüttetes Seeufer		Isabelle Flöss	1	2004	Fam. Jecklin, Feldbach	Frau Jecklin, Stefan Bernhard (Gärtner)	Privatland	Stefan Bernhard		1	2012-10-17 13:44:29	z	
242400	Littorella uniflora (L.) Asch.	vorgesehen		in Umsetzung	4A819E77-6F48-47CD-B718-ECFBF055B91E	3	Hombrechtikon, Areal Jecklin, Seestr. 300	angesiedelt, nach Beginn Aktionsplan		701070	232375	12106	B4AABF60-1007-48AD-9CC1-4E2FDDDEA56C	2	Hombrechtikon	Areal Jecklin, Seestr. 300	angesiedelt, vor Beginn Aktionsplan	0		701070	232450						03/04 geschüttetes Seeufer			1	2005	Fam. Jecklin, Feldbach	Frau Jecklin Stefan Bernhard (Gärtner)	Privatland	Stefan Bernhard		0	2010-03-27 00:00:00	KarinMarti	
244500	Lotus corniculatus subsp. hirsutus (W. D. J. Koch) Rothm.	kein Eintrag			11E501A1-621B-4B27-941E-F0160D84BC5A	1	Hüntwangen, Loch Nord	angesiedelt, vor Beginn Aktionsplan	2005	680810	270780	12101	488462D0-AD6F-4318-A0B4-88608FBB362D	1	Hüntwangen	Loch Nord	angesiedelt, vor Beginn Aktionsplan	0		680810	270780	50	395						Regula Langenauer	1	2005		Hansruedi Schudel	Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
244500	Lotus corniculatus subsp. hirsutus (W. D. J. Koch) Rothm.	kein Eintrag			33CCF960-6D1F-4176-A685-2E4C0D481C85	2	Rheinau, KG Oberboden	nur angesät	2003	689334	277379	-2104561521	92F315F1-E24A-414A-B8ED-54BC36375526	1	Rheinau	KG Oberboden	nur angesät	0		689334	277379								Emil Stierli	1	2003						1	2010-03-27 00:00:00	KarinMarti	
244500	Lotus corniculatus subsp. hirsutus (W. D. J. Koch) Rothm.	kein Eintrag			2D613568-4FB0-4975-B0CC-8EB0675370B1	3	Hüntwangen, Gentner	nur angesät	2002	681000	271400	26203302	04E45942-E5E7-44CC-AF0E-2B993E119052	1	Hüntwangen	Gentner	nur angesät	0		681000	271400								Emil Stierli	1	2002						1	2010-03-27 00:00:00	KarinMarti	
244500	Lotus corniculatus subsp. hirsutus (W. D. J. Koch) Rothm.	kein Eintrag			DDBA18F9-CC30-4F8F-AD81-535CA55A78FA	4	Glattfelden, Huser	nur angesät	2003	680700	268260	2145843264	A19D8D42-005D-4670-9E64-4C2038AEB2B1	1	Glattfelden	Huser	nur angesät	0		680700	268260								Emil Stierli	1	2003						1	2010-03-27 00:00:00	KarinMarti	
244500	Lotus corniculatus subsp. hirsutus (W. D. J. Koch) Rothm.	kein Eintrag			91C90005-A39A-4DDC-96A7-86E135713800	5	Weiach, Fasnachtflue-Bifig-Stein	nur angesät	2003	675740	267660	2020899998	E737C446-7F49-43B3-833F-9C7ECF6B2F01	1	Weiach	Fasnachtflue-Bifig-Stein	nur angesät	0		675740	267660								Emil Stierli	1	2003						1	2010-03-27 00:00:00	KarinMarti	
244800	Lotus maritimus L.	kein Eintrag			5C6A18FD-0210-41AC-8F24-C589A742E993	1	Eglisau, Bahnbord Südost	nur angesät	1996	681100	271100	12098	9BE5EB96-B589-443D-9CE1-7D4831EF9828	1	Eglisau	Bahnbord Südost	nur angesät	0		681100	271100								Hansruedi Schudel	1	1996						1	2010-03-27 00:00:00	KarinMarti	
244800	Lotus maritimus L.	kein Eintrag			B0102EAA-82F4-43A9-B086-1D1F9698309E	2	Eglisau, Gentner	nur angesät	1995			12099	DDCE7DC7-6D27-4FA8-8003-E24637EAE403	1	Eglisau	Gentner, '2'	nur angesät	0		681000	271400								Hansruedi Schudel	1	1995						0	2010-03-27 00:00:00	KarinMarti	
244800	Lotus maritimus L.	kein Eintrag			B0102EAA-82F4-43A9-B086-1D1F9698309E	2	Eglisau, Gentner	nur angesät	1995			12100	32FB9B8C-EFB0-48B8-A3B2-A04C8549493A	2	Eglisau	Gentner, '5'	nur angesät	0		681000	271400								Hansruedi Schudel	1	1995						0	2010-03-27 00:00:00	KarinMarti	
251700	Lysimachia thyrsiflora L.	kein AP			3318F310-9D00-40B3-AAF0-73D1A05D915E	2	Glattaltläufe	angesiedelt, vor Beginn Aktionsplan	2005	682675	258475	12096	8A91AA03-D58C-48A6-8EBD-E39C56E268CA	1	Oberglatt/Rümlang	Langensegen/ Ifang	angesiedelt, vor Beginn Aktionsplan	0		682675	258475		420				überschwemmte, entbuschte Fläche, Staumulden, Ifangteichufer		Regula Dickenmann	1	2005	Kanton Zürich	Regula Dickenmann	Naturschutzgebiet		1 x jährlich ab 1.9.	1	2010-03-27 00:00:00	KarinMarti	
251700	Lysimachia thyrsiflora L.	kein AP			0C5EF663-60C3-4302-9BF7-8787D3AFB3C1	3	Glattfelden, Zweidler Hard	angesiedelt, vor Beginn Aktionsplan	2002	678100	268880	12097	9D8C6E9D-FA0B-4E0D-8F1B-977916047873	1	Glattfelden	KG Zweidlerhard,  Fläche 5	angesiedelt, vor Beginn Aktionsplan	0		678100	268880	50	370				2001 neu gestaltete Fläche, sehr offen. Teichufer, sauer (Teich rot).		Regula Langenauer	1	2002	Kanton Zürich, Natur- und Heimatschutzfond		Naturschutzgebiet		keine	1	2010-03-27 00:00:00	KarinMarti	
251700	Lysimachia thyrsiflora L.	kein AP			2DF55B12-CD40-42E7-AF37-C069BB7988C8	4	Vordermoos	angesiedelt, vor Beginn Aktionsplan	2006	682385	260160	358196869	618CA068-A58F-4691-BCBA-F0CFAFCA8AA3	1	Oberglatt	Vordermoos	angesiedelt, vor Beginn Aktionsplan	0		682385	260160		430				Entbuschtes Zwischenmoor		Regula Dickenmann	1	2006		Regula Dickenmann		Unterhaltsequippe FNS	periodische Herbstmahd	1	2010-03-27 00:00:00	KarinMarti	
253100	Malva alcea L.	kein Eintrag			51C61921-0893-47E1-8BBA-5F9B0397B1F8	1	Eglisau, Bahnbord Südost	nur angesät	1996	681100	271100	12090	3D1889A6-AAEC-42AE-9BDB-D2AF5192FFC9	1	Eglisau	Bahnbord Südost	nur angesät	0		681100	271100								Hansruedi Schudel	1	1996						1	2010-03-27 00:00:00	KarinMarti	
253100	Malva alcea L.	kein Eintrag			5B280E0C-7040-45CC-9FE5-7C77B367A5C1	2	Eglisau, Gentner	angesiedelt, vor Beginn Aktionsplan	1995	681000	271400	12091	311D6E49-12F9-41DD-8F67-20360772AE4F	1	Eglisau	Gentner	angesiedelt, vor Beginn Aktionsplan	0		681000	271400								Hansruedi Schudel	1	1995						1	2010-03-27 00:00:00	KarinMarti	
253100	Malva alcea L.	kein Eintrag			FF0BC9EA-466F-4D52-86EC-89E927C3BA63	3	Glattfelden, Verteilstation Hundig EGO	nur angesät	1995	681400	267300	12092	1DB43F00-0240-4CE3-976C-E013FC9EA4ED	1	Glattfelden	Verteilstation Hundig EGO	nur angesät	0		681400	267300						Sandfläche		Hansruedi Schudel	1	1995						1	2010-03-27 00:00:00	KarinMarti	
253100	Malva alcea L.	kein Eintrag			A3676A9A-8304-4F34-BCA7-89A7CF1D9DD8	4	Regensberg, Mandach	nur angesät	2005	675600	259625	12094	99A47C6A-1E1D-439C-A805-ABDDEC61D9E3	1	Regensberg	Mandach	nur angesät	0		675600	259625	85	560				bestehende Wiese, im Herbst 2004 stark ausgelichtet		Isabelle Flöss	1	2005						1	2010-03-27 00:00:00	KarinMarti	
253100	Malva alcea L.	kein Eintrag			6F68C21B-56D2-47FF-99AD-3AAD56F85BD3	5	Regensberg/Steinmaur, Schmidhalden	nur angesät	2005	675725	259800	12093	0F4E3A3D-DFFA-474E-94AE-C339855BA33D	1	Regensberg / Steinmaur	Schmidhalden	nur angesät	0		675725	259800	150	520						Isabelle Flöss	1	2005						1	2010-03-27 00:00:00	KarinMarti	
253500	Malva sylvestris L.	kein Eintrag			8B9BD0C8-FA41-419A-AF54-15C707455399	1	Urdorf, Panzersperre	nur angesät	2005	674200	247700	12089	0F45A980-5F77-431D-8DF9-CE5EECE10E36	1	Urdorf	Panzersperre	nur angesät	0		674200	247700	160	450				Ebene mit Sand	4655	Isabelle Flöss	1	2005						1	2010-03-27 00:00:00	KarinMarti	
253900	Marsilea quadrifolia L.	kein Eintrag			343630B7-469B-4111-B7E3-57708C1A7264	1	Hüntwangen, Loch Nord	angesiedelt, vor Beginn Aktionsplan	2005	680810	271845	12085	C1509C8B-BA23-44DF-8B9D-2C3FA78FA5A7	1	Hüntwangen	Loch Nord	angesiedelt, vor Beginn Aktionsplan	0		680810	271845	50	395						Regula Langenauer	1	2005		Hansruedi Schudel	Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
253900	Marsilea quadrifolia L.	kein Eintrag			88A3E7B4-1546-4FCC-8FB5-E055986B0788	2	Oberglatt/Rümlang, Langensegen/Ifang	angesiedelt, vor Beginn Aktionsplan	2005	683000	257800	12086	E1739674-B7F4-4469-BD99-0EB5715247B9	1	Oberglatt/Rümlang	Langensegen/ Ifang	angesiedelt, vor Beginn Aktionsplan	0		683000	257800		420				Staumulden		Regula Dickenmann	1	2005	Kanton Zürich	Regula Dickenmann	Naturschutzgebiet		1 x jährlich ab 1.9.	1	2010-03-27 00:00:00	KarinMarti	
253900	Marsilea quadrifolia L.	kein Eintrag			96B6CA04-B854-4601-A431-D2637DC8FE98	3	Wettswil, Oelerdedeponie	angesiedelt, vor Beginn Aktionsplan	2005	677503	243838	12087	5391B919-B471-4D44-BCC0-A85BB102C79A	1	Wettswil	Oelerdedeponie, grosser Teich	angesiedelt, vor Beginn Aktionsplan	0		677328	243787		520				grosser Teich		Karin Marti	1	2005	Kanton Zürich	Harald Cigler	Naturschutzgebiet			0	2011-12-19 16:56:52	sartori	
253900	Marsilea quadrifolia L.	kein Eintrag			96B6CA04-B854-4601-A431-D2637DC8FE98	3	Wettswil, Oelerdedeponie	angesiedelt, vor Beginn Aktionsplan	2005	677503	243838	12088	7F54BEBF-8305-45B7-8CD6-A18C0924FD26	2	Wettswil	Oelerdedeponie, oberste Teiche	angesiedelt, nach Beginn Aktionsplan	0		677462	244019		520				Teiche zuoberst		Karin Marti	1		Kanton Zürich	Harald Cigler	Naturschutzgebiet			0	2010-03-27 00:00:00	KarinMarti	
253900	Marsilea quadrifolia L.	kein Eintrag			96B6CA04-B854-4601-A431-D2637DC8FE98	3	Wettswil, Oelerdedeponie	angesiedelt, vor Beginn Aktionsplan	2005	677503	243838	2146450846	0d15dbea-2a5a-11e1-9fe9-003048cd3590	3	Wettswil	Oelerdedeponie, Pfütze	angesiedelt, vor Beginn Aktionsplan			677503	243838						In tiefer Pfütze neben Weg, Teich ausgetrocknet.			1	2011						1	2011-12-19 16:57:16	sartori	
253900	Marsilea quadrifolia L.	kein Eintrag			0CF088B6-3279-4429-8077-601ECFB47A65	4	Weiach, Schlammabsetzungsbecken West	angesiedelt, vor Beginn Aktionsplan	2008	675860	269039	-1987712076	1F8E1FC1-F74C-4573-B4C6-17B2E964A852	1	Weiach	Schlammabsetzungsbecken, TF 104	angesiedelt, vor Beginn Aktionsplan	0		675860	269039						im Wasser			1	2008						1	2010-03-27 00:00:00	KarinMarti	
254300	Matricaria recutita L.	kein AP			C8EBB200-2B6E-467A-8324-6D4588A2EC75	1	Rheinau, KG Oberboden	nur angesät	2003	689334	277379	-1034580448	65116696-FE43-4414-B315-E5764D372E34	1	Rheinau	KG Oberboden	nur angesät	0		689334	277379									1	2003			NSG			1	2010-03-27 00:00:00	KarinMarti	
255100	Medicago falcata L.	kein Eintrag			926C77F0-F0DA-411B-8D1A-3D80E8DB8028	1	Wasterkingen, Burgacker	angesiedelt, vor Beginn Aktionsplan	2009			1182920744	7984D6A3-B376-4DB5-90F7-D08C7ABF66A4	1	Wasterkingen	Burgacker	angesiedelt, vor Beginn Aktionsplan	0		678778	271459						NOCH nicht mit Orobanche geimpft (2009)		Regula Langenauer	1	2009						0	2010-03-27 00:00:00	KarinMarti	
255400	Medicago minima (L.) L.	kein Eintrag			89566DDC-DCBD-4248-9C98-7C30C6EE4FDC	1	Glattfelden, Autobahnböschung	nur angesät	2002	678950	268920	12082	92623E24-510A-42B1-B9C5-ECCF4FB7076C	1	Glattfelden	Autobahnböschung	nur angesät	0		678950	268920		395				südexponierte sehr trockene Böschung, Vegetation abgestorben unter Blache		Regula Langenauer	1	2002	Kanton Zürich, Baudirektion, Tiefbauamt			??	keine	1	2010-03-27 00:00:00	KarinMarti	
255400	Medicago minima (L.) L.	kein Eintrag			EECC4EDD-F940-4C09-8A3C-F77A8C4A6E03	2	Glattfelden, Autobahnböschung Nord	nur angesät	2002	678950	268910	12081	232145E1-8CD9-41F2-934B-17B813AB1AD5	1	Glattfelden	Autobahnböschung Nord	nur angesät	0		678950	268910	10					südexponierte sehr trockene Böschung 		Isabelle Flöss	1	2002						1	2010-03-27 00:00:00	KarinMarti	
255400	Medicago minima (L.) L.	kein Eintrag			A4E15B2B-4CE7-4FAE-B567-57F5011E5E88	3	Hüntwangen, Loch Nord	nur angesät	2002	680890	271925	12083	58CB558A-B604-4CA0-8E7B-2B4C77718516	1	Hüntwangen	Loch Nord	nur angesät	0		680890	271925	300	395						Regula Langenauer	1	2005		Hansruedi Schudel	Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
255400	Medicago minima (L.) L.	kein Eintrag			5E3CDEDA-94B3-4F06-890B-90301BEF1B3B	4	Weiach, Steinlochäcker/ Leberen	nur angesät	2005	675400	268885	12084	E7FEFDCA-6C07-4B35-A9BB-37416E139F26	1	Weiach	Steinlochäcker/Leberen	nur angesät	0		675400	268885	100	365						Regula Langenauer	1	2005		Andreas Keel	Naturschutzgebiet			1	2010-03-27 00:00:00	KarinMarti	
255400	Medicago minima (L.) L.	kein Eintrag			88587DD2-0BFB-40A1-B989-454F56503CB7	5	Weiach, Schlammabsetzbecken West	nur angesät	2009			137889136	25E9DBA4-B1E3-4EBF-A5D3-F177BA3E34A3	1	Weiach	Schlammabsetzbecken, TF 102 Wäldchen	nur angesät	0		675890	269080									1	2009						0	2010-03-27 00:00:00	KarinMarti	
256000	Medicago sativa L.	kein AP			0AC3EC56-1696-4721-813B-C7C6E89B20D1	1	Rheinau, KG Oberboden	nur angesät	2003	689334	277379	-196936322	0CDE4680-D929-4CF9-8DCC-CE355330D2CC	1	Rheinau	KG Oberboden	nur angesät	0		689334	277379								Emil Stierli	1	2003			NSG			1	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			23C66863-2B92-4891-9A58-A584C5AA0386	1	Eglisau, Förlibuck	nur angesät	1999			12063	40A3FC43-B272-42DB-AFC2-FDC2FF41C379	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			23C66863-2B92-4891-9A58-A584C5AA0386	1	Eglisau, Förlibuck	nur angesät	1999			12064	472BFE53-237C-4255-8E4F-5B4412990357	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			23C66863-2B92-4891-9A58-A584C5AA0386	1	Eglisau, Förlibuck	nur angesät	1999			12065	4E3AD74B-2E4C-4F3F-8CF4-12134445DA65	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			23C66863-2B92-4891-9A58-A584C5AA0386	1	Eglisau, Förlibuck	nur angesät	1999			12066	3D5E350E-B5C3-4450-8BB9-4CCFDFB7463F	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			23C66863-2B92-4891-9A58-A584C5AA0386	1	Eglisau, Förlibuck	nur angesät	1999			12067	7AC171E2-B4D6-4E89-AC75-CBE1BC2CECFF	1	Eglisau	Förlibuck	angesiedelt, nach Beginn Aktionsplan	0		682900	269800								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			87F8B276-CE6D-44D4-8DE3-F96D55B9496C	2	Eglisau, Gentner					12068	2AC11658-53B6-4F62-AC8B-D24C45E82F63	1	Eglisau	Gentner	angesiedelt, nach Beginn Aktionsplan	0		681000	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			87F8B276-CE6D-44D4-8DE3-F96D55B9496C	2	Eglisau, Gentner					12069	A9B8403A-91DD-4776-8E6A-A6B7BAF520A9	1	Eglisau	Gentner	angesiedelt, nach Beginn Aktionsplan	0		681000	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			7D95747B-E044-46E2-B281-F861F875E0C2	3	Hüntwangen, Loch Nord					12070	C71D584C-5040-4D9F-B1AE-C7FE5DA5A38D	1	Hüntwangen	Loch Nord	angesiedelt, nach Beginn Aktionsplan	0		680900	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			7D95747B-E044-46E2-B281-F861F875E0C2	3	Hüntwangen, Loch Nord					12071	38FA1645-5D68-4538-8F22-E518E4A68286	1	Hüntwangen	Loch Nord	angesiedelt, nach Beginn Aktionsplan	0		680900	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			7D95747B-E044-46E2-B281-F861F875E0C2	3	Hüntwangen, Loch Nord					12072	414CFD59-E705-4688-B886-95A95D9122AB	1	Hüntwangen	Loch Nord	angesiedelt, nach Beginn Aktionsplan	0		680900	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			7D95747B-E044-46E2-B281-F861F875E0C2	3	Hüntwangen, Loch Nord					12073	A33E8AE3-F5AE-430D-B85A-F9A46DE38263	1	Hüntwangen	Loch Nord	angesiedelt, nach Beginn Aktionsplan	0		680900	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			7D95747B-E044-46E2-B281-F861F875E0C2	3	Hüntwangen, Loch Nord					12074	B7D5C693-D89B-4894-9ED0-10393FB5AF43	1	Hüntwangen	Loch Nord	angesiedelt, nach Beginn Aktionsplan	0		680900	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
256200	Melampyrum arvense L.	kein AP			7D95747B-E044-46E2-B281-F861F875E0C2	3	Hüntwangen, Loch Nord					12075	1C19BC5C-4141-425A-AA01-6784D898C68C	1	Hüntwangen	Loch Nord	angesiedelt, nach Beginn Aktionsplan	0		680900	271400								Hansruedi Schudel	1							0	2010-03-27 00:00:00	KarinMarti	
